influencer_id,name,platform,niche,country,followers,following,follower_following_ratio,posts,account_creation_year,account_age_days,posting_freq_per_week,avg_likes,avg_comments,avg_views,engagement_rate,follower_growth_30d,bot_score,fraud_flag,sentiment_score,content_type,relevance_score,age_13_17_pct,age_18_24_pct,age_25_34_pct,age_35_44_pct,age_45_plus_pct,male_pct,female_pct,other_pct,estimated_cpa,estimated_roi_score
inf_102752,Quinn Martinez,Instagram,Food,Kenya,9505,1311,7.25,1150,2018,2912,6,130,21,195,0.0208,-120,0.286,0,-0.055,Reel,0.495,0.098,0.175,0.288,0.111,0.328,0.265,0.733,0.002,1837.18,0.03
inf_102753,Quinn Garcia,Instagram,Tech,India,7239,292,24.79,260,2017,3087,1,248,16,958,0.0337,3,0.234,0,0.063,Carousel,0.327,0.141,0.252,0.241,0.016,0.349,0.814,0.185,0.002,643.83,0.083
inf_102754,Riley Harris,Twitter,Beauty,India,8391,742,11.31,5,2020,2175,2,140,12,251,0.024,-320,0.101,0,0.21,Image,0.096,0.022,0.307,0.187,0.016,0.468,0.493,0.503,0.005,571.01,0.015
inf_102755,Emerson Lewis,Instagram,Fashion,Germany,8821,4379,2.01,51,2019,2288,7,129,6,437,0.0176,-161,0.345,0,0.108,Carousel,0.203,0,0.183,0.203,0.016,0.598,0.124,0.875,0.001,1228.82,0.027
inf_102756,Blake Wilson,YouTube,Art,Australia,1702,59,28.85,714,2022,1407,3,1,0,1401,0.001,-3,0.27,1,0.031,Long-form,0.471,0.004,0.127,0.1,0.197,0.572,0.659,0.34,0.001,4406.65,0.003
inf_102757,Blake Miller,TikTok,Gaming,Nigeria,7936,1514,5.24,331,2016,3456,4,121,6,11448,0.012,448,0.237,0,-0.224,Short,0.375,0.008,0.289,0.18,0.021,0.502,0.191,0.804,0.006,5000,0.041
inf_102758,Riley White,TikTok,Photography,Canada,1323,212,6.24,167,2020,2141,7,31,3,2148,0.0312,11,0.268,0,0.509,Short,0.254,0.041,0.07,0.52,0.104,0.265,0.241,0.759,0,1033.6,0.096
inf_102759,Robin White,Instagram,Finance,Indonesia,7274,1987,3.66,54,2022,1136,3,320,53,800,0.0353,309,0.258,0,0.481,Carousel,0.186,0.035,0.069,0.315,0.065,0.515,0.846,0.151,0.003,1200.49,0.099
inf_102760,Kendall Hall,Instagram,Photography,India,2961,409,7.24,5,2023,925,1,37,2,94,0.0102,21,0.08,0,0.427,Reel,0.683,0.075,0.238,0.518,0.169,0,0.69,0.3,0.01,2750,0.016
inf_102761,Reese Lewis,Instagram,Health,Spain,371525,46987,7.91,5,2018,2566,7,6341,454,10620,0.0171,-7721,0.462,0,0.028,Carousel,0.485,0.014,0.172,0.284,0.175,0.355,0.194,0.797,0.009,4664.35,0
inf_102762,Rowan Nguyen,YouTube,Food,France,8299,2703,3.07,189,2020,1903,3,116,12,14049,0.0178,219,1,1,0.084,Shorts,0.557,0.029,0.317,0.301,0.033,0.319,0.674,0.325,0.001,1824.87,0.044
inf_102763,Kai Taylor,Instagram,Lifestyle,Brazil,676,172,3.93,5,2017,3232,4,15,1,50,0.03,-10,0.209,0,-0.246,Photo,0.188,0.004,0.241,0.185,0.01,0.56,0.893,0.103,0.003,975.65,0
inf_102764,Harper Brown,Instagram,Education,India,5154,780,6.61,1011,2018,2796,4,115,19,187,0.0231,-10,0.264,0,0.058,Photo,0.315,0.036,0.142,0.221,0.029,0.572,0.348,0.649,0.002,542.15,0
inf_102765,Skyler Martinez,Twitter,Gaming,Brazil,10153,1686,6.02,41,2022,1168,3,112,9,444,0.0182,720,0.235,0,-0.444,Image,0.501,0.001,0.343,0.372,0.284,0,0.276,0.724,0,3143.15,0.01
inf_102766,Dakota White,YouTube,Food,Mexico,128691,54118,2.38,248,2023,1045,2,3063,301,339360,0.0232,3621,0.468,0,-0.152,Live,0.133,0.007,0.275,0.205,0.041,0.472,0.703,0.296,0.001,1268.53,0
inf_102767,Cameron Garcia,Instagram,Food,Australia,2488,450,5.53,34,2016,3634,4,57,6,208,0.017,-36,0.107,0,0.261,Carousel,0.398,0.002,0.05,0.133,0.042,0.773,0.733,0.263,0.005,3779.94,0
inf_102768,Riley Harris,YouTube,Art,Kenya,703,236,2.98,155,2024,543,2,13,1,1512,0.0258,22,0.413,0,0.337,Long-form,0.246,0.009,0.124,0.265,0.158,0.444,0.591,0.406,0.003,504.45,0
inf_102769,Alex White,YouTube,Travel,Indonesia,32686,11652,2.81,17,2023,979,7,903,99,23917,0.0261,-593,0.1,0,-0.182,Long-form,0.333,0,0.214,0.286,0.153,0.347,0.545,0.449,0.006,445.84,0.082
inf_102770,Sydney Gonzalez,Instagram,Entertainment,Mexico,702,65,10.8,291,2020,2119,7,17,0,50,0.0182,-30,0.366,1,-0.194,Carousel,0,0.013,0.197,0.18,0.224,0.385,0.437,0.555,0.009,5000,0.008
inf_102771,Jules Clark,Instagram,Fashion,United States,3179,267,11.91,176,2024,411,5,80,3,277,0.0198,136,0.613,0,0.112,Story,0.567,0.053,0.239,0.118,0.113,0.476,0.188,0.81,0.002,1613.36,0
inf_102772,Sydney Smith,TikTok,Tech,Brazil,4882,1051,4.65,18,2017,2970,5,108,18,1975,0.0174,92,0.077,0,-0.44,Short,0.367,0.009,0.085,0.17,0.075,0.662,0.761,0.238,0.001,244.59,0
inf_102773,Riley Moore,YouTube,Lifestyle,Japan,7914,2737,2.89,378,2018,2595,1,255,37,12969,0.0257,32,0.114,0,0.528,Live,0.498,0.009,0.289,0.124,0.136,0.442,0.652,0.345,0.004,2630.67,0.031
inf_102774,Quinn Hall,YouTube,Gaming,Indonesia,26647,2842,9.38,158,2018,2766,6,519,12,36493,0.023,-1065,0.255,0,-0.203,Live,0.257,0.018,0.159,0.343,0.075,0.405,0.531,0.466,0.003,2384.63,0.017
inf_102775,Finley Moore,Instagram,Food,Canada,2139,588,3.64,509,2018,2899,3,52,7,85,0.0188,1,0.367,0,-0.006,Reel,0.538,0.001,0.219,0.105,0.049,0.625,0.528,0.472,0,488.36,0
inf_102776,Morgan Jackson,Instagram,Entertainment,Germany,4123,1031,4,497,2024,580,7,143,16,305,0.0258,65,0.133,0,0.288,Photo,0.081,0.083,0.191,0.203,0.017,0.505,0.876,0.122,0.002,742.75,0.027
inf_102777,Sydney Wang,Instagram,Photography,Philippines,6245,111,56.26,506,2016,3304,8,6,0,50,0.001,-156,0.439,1,-0.036,Carousel,0,0.017,0.12,0.106,0.079,0.678,0.587,0.413,0.001,4846.87,0
inf_102778,Lee Wilson,Instagram,Lifestyle,Mexico,8117,2300,3.53,16,2021,1811,3,207,4,656,0.029,91,0.63,0,-0.122,Reel,0.413,0.014,0.283,0.15,0.302,0.252,0.177,0.816,0.007,807.56,0
inf_102779,Casey Miller,Instagram,Lifestyle,India,7472,880,8.49,26,2020,2034,1,206,29,391,0.0296,422,0.529,0,0.15,Carousel,0.246,0.011,0.143,0.056,0.028,0.763,0.634,0.364,0.002,220.41,0.033
inf_102780,Dakota Johnson,Instagram,Lifestyle,Nigeria,12834,2340,5.48,880,2017,3264,5,187,9,526,0.0168,216,0.144,0,-0.068,Story,0.237,0.033,0.106,0.103,0.029,0.728,0.609,0.387,0.004,3593.8,0
inf_102781,Morgan Davis,TikTok,Fitness,Australia,28441,987,28.82,134,2017,3241,1,316,43,27473,0.0144,783,0.05,0,0.19,Short,0.404,0.078,0.321,0.407,0.057,0.137,0.424,0.575,0.001,1290.16,0
inf_102782,Quinn Brown,Twitter,Beauty,Japan,8290,1051,7.89,54,2016,3445,3,192,4,543,0.0212,-26,0.326,0,0.042,Text,0.343,0.019,0.213,0.251,0.092,0.424,0.132,0.865,0.003,1356.28,0
inf_102783,Blake Perez,TikTok,Parenting,Germany,15232,2382,6.39,294,2022,1373,4,212,31,41425,0.0133,-328,0.225,0,-0.297,Live,0.361,0.073,0.376,0.31,0.048,0.193,0.551,0.447,0.002,2705.64,0.035
inf_102784,Taylor Robinson,TikTok,Beauty,Germany,586,132,4.44,61,2021,1601,6,10,0,1056,0.0182,-4,0.12,1,0.464,Short,0.086,0.004,0.171,0.259,0.158,0.408,0.384,0.615,0,2647.45,0
inf_102785,Charlie Martin,Instagram,Education,India,6923,968,7.15,260,2016,3575,5,115,6,368,0.0246,288,0.077,0,-0.012,Carousel,0.331,0.031,0.186,0.267,0.056,0.459,0.512,0.485,0.003,680.6,0
inf_102786,Blake Harris,Twitter,Education,Nigeria,9526,1489,6.4,363,2022,1372,7,335,21,790,0.0284,67,0.246,0,0.204,Text,0.583,0.017,0.204,0.186,0.094,0.498,0.074,0.925,0.001,632.06,0
inf_102787,Kendall Miller,Instagram,Finance,India,20510,5086,4.03,307,2022,1098,2,350,15,900,0.0231,81,0.367,0,-0.205,Reel,0.355,0.118,0.226,0.222,0.056,0.378,0.165,0.833,0.002,2497.29,0.029
inf_102788,Hayden Patel,Twitter,Finance,Indonesia,1460,296,4.93,64,2018,2733,6,52,5,160,0.0524,-8,0.122,0,-0.486,Text,0.092,0.098,0.08,0.092,0.148,0.581,0.146,0.852,0.003,281.02,0.011
inf_102789,Avery Lee,Twitter,Food,Mexico,1540,104,14.81,103,2019,2503,6,61,3,209,0.0363,-43,0.31,0,0.375,Thread,0.587,0.161,0.296,0.13,0.17,0.242,0.199,0.8,0.001,162.84,0
inf_102790,Morgan White,TikTok,Photography,Indonesia,2941,173,17,107,2024,679,5,81,14,6118,0.03,150,0.294,0,0.057,Short,0.087,0.044,0.164,0.107,0.095,0.589,0.462,0.538,0.001,1907.94,0.044
inf_102791,Taylor Davis,Twitter,Health,France,10434,3421,3.05,135,2019,2524,6,184,20,723,0.0273,39,0.073,0,0.153,Text,0.544,0.007,0.075,0.315,0.181,0.422,0.767,0.233,0,1221.31,0
inf_102792,Avery Lewis,YouTube,Finance,India,46258,13456,3.44,37,2016,3549,6,828,91,116270,0.0202,-275,0.176,0,0.096,Long-form,0.418,0.023,0.28,0.213,0.082,0.402,0.449,0.548,0.003,5000,0
inf_102793,Jordan Harris,Instagram,Entertainment,Brazil,3329,756,4.4,120,2023,738,1,112,6,373,0.0276,41,0.116,0,0.728,Carousel,0.205,0.033,0.144,0.186,0.08,0.557,0.595,0.403,0.002,1045.75,0
inf_102794,Alex Smith,Instagram,Parenting,France,27313,5448,5.01,143,2021,1651,3,649,55,2294,0.0218,-161,0.27,0,0.294,Photo,0.097,0.057,0.074,0.133,0.106,0.63,0.511,0.488,0.001,967.79,0.05
inf_102795,Skyler Lopez,YouTube,Gaming,Nigeria,10778,1434,7.52,152,2023,732,6,290,11,11416,0.0303,209,0.481,0,0.213,Long-form,0.349,0.01,0.076,0.381,0.175,0.358,0.384,0.614,0.002,771.5,0
inf_102796,Dakota Rodriguez,Instagram,Education,India,5236,542,9.66,343,2023,742,5,78,11,179,0.0198,-55,0.131,0,-0.084,Photo,0.271,0.004,0.298,0.283,0.04,0.374,0.843,0.155,0.002,4212.66,0.052
inf_102797,Riley Perez,YouTube,Education,India,6307,1497,4.21,146,2022,1193,6,133,9,11504,0.0191,86,0.115,0,0.041,Shorts,0.098,0.021,0.176,0.178,0.045,0.579,0.384,0.611,0.005,81.14,0
inf_102798,Emerson Wilson,Twitter,Travel,Spain,14606,1434,10.19,52,2022,1189,4,589,82,1406,0.0308,123,0.5,0,0.019,Thread,0.171,0.074,0.125,0.236,0.154,0.411,0.476,0.523,0.001,745.62,0
inf_102799,Kendall Gonzalez,Instagram,Lifestyle,Kenya,10756,2104,5.11,218,2023,1038,3,209,16,740,0.0174,706,0.056,0,0.289,Carousel,0.269,0.017,0.267,0.306,0.121,0.29,0.914,0.082,0.004,5000,0.034
inf_102800,Rowan Thomas,TikTok,Tech,United Kingdom,281190,76426,3.68,319,2020,1984,2,3882,691,104907,0.011,18928,0.506,0,-0.069,Short,0.102,0.001,0.284,0.455,0.189,0.071,0.069,0.93,0.001,1532.96,0
inf_102801,Skyler Wang,Twitter,Gaming,Nigeria,1131,90,12.57,77,2017,2969,1,19,0,50,0.0174,38,0.185,1,-0.024,Text,0.136,0.038,0.378,0.211,0.154,0.219,0.646,0.353,0.001,3185.35,0
inf_102802,Harper Wilson,Twitter,Beauty,Australia,10133,1568,6.46,207,2016,3481,5,331,6,1206,0.0278,74,0.309,0,0.297,Thread,0.392,0.038,0.069,0.151,0.13,0.613,0.598,0.402,0.001,1327.32,0.022
inf_102803,Finley Walker,Twitter,Health,Indonesia,1897,455,4.17,32,2021,1659,1,123,14,144,0.0494,65,0.129,0,0.569,Image,0.201,0.025,0.172,0.253,0.15,0.4,0.686,0.313,0.001,365.93,0.084
inf_102804,Sydney Jackson,YouTube,Beauty,Kenya,2201,361,6.1,84,2018,2907,4,40,6,2009,0.0153,73,0.389,0,-0.612,Shorts,0.526,0.007,0.215,0.191,0.073,0.513,0.571,0.422,0.008,943.56,0.045
inf_102805,Elliot Martin,Twitter,Lifestyle,Canada,4347,133,32.68,480,2017,3134,4,164,20,336,0.0284,706,0.946,1,0.186,Thread,0.225,0.072,0.265,0.182,0.197,0.284,0.185,0.812,0.003,491.17,0
inf_102806,Morgan Brown,TikTok,Education,Australia,9184,3515,2.61,485,2017,3098,6,198,6,21371,0.0229,-363,0.117,0,0.014,Short,0.572,0.013,0.113,0.396,0.048,0.43,0.128,0.871,0.001,2201.37,0.004
inf_102807,Hayden Johnson,Instagram,Parenting,United States,681084,133901,5.09,171,2018,2659,9,22212,2365,59540,0.0246,-32073,0.178,0,0.263,Reel,0.04,0.091,0.147,0.17,0.098,0.493,0.364,0.634,0.002,1255.37,0
inf_102808,Finley Walker,YouTube,Gaming,Indonesia,6589,631,10.44,242,2024,538,3,199,32,18959,0.0276,42,0.663,0,-0.059,Long-form,0.429,0.043,0.074,0.274,0.091,0.518,0.783,0.213,0.004,904.55,0
inf_102809,Sam Martinez,TikTok,Fashion,United States,1209,433,2.79,385,2024,400,5,57,1,1106,0.0364,-6,0.215,0,-0.038,Short,0.087,0.035,0.289,0.137,0.061,0.478,0.243,0.755,0.002,1042.13,0.023
inf_102810,Alex Miller,Instagram,Education,United Kingdom,9889,572,17.29,637,2024,666,4,149,6,538,0.0239,-63,0.437,0,0.058,Story,0.381,0.025,0.288,0.217,0.063,0.407,0.566,0.431,0.003,1075.64,0.032
inf_102811,Avery Wang,YouTube,Health,Nigeria,500,126,3.97,135,2016,3594,2,9,1,531,0.0175,-7,0.348,0,-0.379,Long-form,0.07,0.016,0.13,0.113,0.035,0.706,0.408,0.588,0.004,278.08,0
inf_102812,Taylor Miller,YouTube,Health,Nigeria,7635,1557,4.9,165,2022,1250,7,154,25,7351,0.0159,-118,0.134,0,-0.219,Long-form,0.083,0.057,0.141,0.245,0.037,0.521,0.812,0.184,0.004,2286.08,0
inf_102813,Riley Perez,Instagram,Travel,United Kingdom,6554,728,9,107,2019,2445,5,115,15,286,0.0239,194,0.261,0,-0.075,Photo,0.219,0.072,0.11,0.166,0.176,0.475,0.261,0.738,0.001,5000,0
inf_102814,Skyler Brown,YouTube,Entertainment,Indonesia,31545,1717,18.37,15,2018,2794,5,845,150,15528,0.0237,-2551,0.355,0,0.058,Long-form,0.504,0.006,0.372,0.437,0.139,0.046,0.719,0.281,0,773.23,0
inf_102815,Dakota Johnson,TikTok,Lifestyle,Australia,35005,10980,3.19,110,2019,2266,6,742,25,46823,0.0168,968,0.053,0,0.476,Short,0.414,0.083,0.069,0.113,0.137,0.598,0.568,0.432,0.001,4807.95,0.069
inf_102816,Robin Perez,YouTube,Parenting,Germany,3952,576,6.86,313,2018,2836,6,134,14,4980,0.0411,7,0.446,0,0.264,Shorts,0.445,0.038,0.16,0.325,0.043,0.434,0.648,0.347,0.005,185.01,0.088
inf_102817,Taylor Miller,Instagram,Travel,Mexico,5020,1649,3.04,327,2020,2071,4,142,18,210,0.0308,267,0.511,0,-0.049,Reel,0.273,0.109,0.086,0.286,0.114,0.405,0.607,0.392,0.001,285.59,0
inf_102818,Reese Moore,Instagram,Health,Nigeria,1875,45,41.67,446,2020,2067,6,7,0,50,0.004,782,0.58,1,-0.338,Reel,0.431,0.004,0.132,0.124,0.106,0.634,0.113,0.885,0.002,5000,0
inf_102819,Kendall Wilson,Instagram,Fashion,Nigeria,1050,356,2.95,11,2017,3138,4,25,3,53,0.0237,-44,0.459,0,0.036,Photo,0.32,0.044,0.15,0.192,0.123,0.491,0.895,0.099,0.006,1275.47,0.062
inf_102820,Charlie Patel,Twitter,Food,United States,7262,2488,2.92,150,2023,1057,1,58,9,228,0.0129,-335,0.368,0,0.182,Link,0.056,0.002,0.18,0.161,0.044,0.613,0.652,0.348,0,2941.38,0
inf_102821,Emerson Jackson,Instagram,Tech,France,833,187,4.45,23,2023,959,5,25,1,92,0.0447,-20,0.299,0,-0.086,Reel,0.263,0.011,0.117,0.118,0.053,0.701,0.145,0.853,0.002,96.17,0.041
inf_102822,Riley Moore,YouTube,Health,Kenya,4557,614,7.42,45,2016,3394,7,7,0,3764,0.0025,82,0.581,1,-0.08,Long-form,0.11,0.065,0.095,0.303,0.133,0.403,0.414,0.584,0.002,5000,0
inf_102823,Kendall Rodriguez,Instagram,Photography,Philippines,1300,188,6.91,461,2018,2827,3,30,2,75,0.0286,-54,0.128,0,0.445,Reel,0.479,0.115,0.289,0.448,0.016,0.132,0.113,0.887,0,242.08,0
inf_102824,Riley Smith,Instagram,Parenting,Kenya,15395,3068,5.02,137,2022,1238,1,268,34,751,0.0219,205,0.308,0,0.105,Carousel,0.181,0.005,0.17,0.116,0.145,0.563,0.668,0.331,0.001,683.78,0
inf_102825,Jordan Miller,TikTok,Photography,Japan,131631,24224,5.43,284,2024,683,4,3848,208,330550,0.0245,4090,0.102,0,0.102,Short,0.28,0.017,0.321,0.224,0.057,0.381,0.394,0.602,0.005,610.96,0
inf_102826,Jamie Lee,TikTok,Beauty,Spain,918,112,8.2,13,2016,3461,2,27,4,2470,0.0284,-5,0.405,0,0.024,Live,0.78,0.009,0.103,0.136,0.085,0.667,0.294,0.704,0.002,805.51,0
inf_102827,Emerson White,Instagram,Health,France,500,167,2.99,108,2022,1122,3,29,1,83,0.0481,-8,0.096,0,0.491,Reel,0.284,0.014,0.115,0.091,0.045,0.734,0.187,0.805,0.008,510.95,0.026
inf_102828,Robin Harris,Instagram,Health,Nigeria,5232,436,12,224,2021,1822,4,104,2,114,0.0305,-285,0.175,0,-0.482,Photo,0.464,0.013,0.064,0.308,0.064,0.551,0.815,0.184,0.001,469.63,0.05
inf_102829,Lee Harris,Instagram,Fashion,India,6552,2274,2.88,29,2019,2471,1,37,3,90,0.0058,362,0.131,0,0.218,Photo,0.585,0.086,0.287,0.316,0.088,0.223,0.658,0.342,0,5000,0
inf_102830,Robin Kumar,YouTube,Travel,Australia,12551,1585,7.92,79,2024,541,3,355,48,33749,0.033,813,0.264,0,-0.496,Long-form,0.26,0.05,0.249,0.107,0.186,0.408,0.677,0.318,0.005,1584.91,0.046
inf_102831,Kai Martinez,YouTube,Finance,Canada,4330,896,4.83,13,2020,1930,3,135,10,9647,0.0244,202,0.61,0,-0.147,Long-form,0.613,0.076,0.191,0.115,0.07,0.548,0.262,0.737,0.001,170.53,0.08
inf_102832,Cameron Nguyen,Instagram,Parenting,United States,4634,1308,3.54,211,2016,3481,8,189,26,682,0.0352,8,0.259,0,-0.444,Carousel,0.2,0.03,0.111,0.158,0.073,0.628,0.185,0.813,0.002,3376.51,0
inf_102833,Jordan Smith,Instagram,Travel,United Kingdom,11503,1037,11.09,707,2024,673,4,276,24,834,0.0185,97,0.048,0,0.225,Carousel,0.19,0.117,0.125,0.353,0.15,0.256,0.897,0.101,0.002,523.66,0.046
inf_102834,Skyler Taylor,Instagram,Beauty,Nigeria,33761,3483,9.69,351,2024,518,9,246,11,278,0.0115,1032,0.404,0,-0.592,Photo,0.383,0.097,0.137,0.148,0.077,0.541,0.189,0.811,0,1954.94,0
inf_102835,Robin Robinson,Twitter,Entertainment,Canada,500,77,6.49,735,2022,1331,7,7,0,50,0.0131,7,0.502,1,-0.443,Text,0.27,0.026,0.181,0.17,0.202,0.421,0.188,0.812,0.001,1951.86,0.051
inf_102836,Parker Garcia,Twitter,Finance,Kenya,2451,524,4.68,374,2019,2396,5,84,11,315,0.0334,-205,0.268,0,0.048,Thread,0.481,0.022,0.277,0.203,0.029,0.468,0.193,0.807,0,199.46,0.049
inf_102837,Sam Davis,Instagram,Health,Japan,8994,4074,2.21,386,2021,1528,5,322,26,444,0.0284,338,0.134,0,0.098,Reel,0.278,0.015,0.383,0.244,0.077,0.28,0.381,0.613,0.006,1271.82,0
inf_102838,Alex Rodriguez,TikTok,Food,Spain,1696,50,33.92,172,2017,3181,5,31,5,1024,0.0184,79,0.073,0,0.575,Short,0.008,0.035,0.169,0.366,0.036,0.394,0.408,0.589,0.003,2257.48,0.064
inf_102839,Taylor Martinez,Instagram,Education,Australia,101949,11246,9.07,146,2023,749,4,105,11,274,0.001,4298,0.576,0,0.503,Carousel,0.249,0.007,0.416,0.064,0.127,0.386,0.715,0.282,0.003,5000,0.114
inf_102840,Harper Martin,Instagram,Parenting,Australia,2311,417,5.54,104,2017,3160,1,50,3,163,0.0339,54,0.25,0,-0.357,Reel,0.381,0.023,0.14,0.417,0.244,0.176,0.688,0.307,0.005,262.21,0.008
inf_102841,Blake Moore,TikTok,Entertainment,United States,6901,1709,4.04,341,2023,988,5,31,2,9191,0.0041,267,0.052,0,-0.072,Short,0.343,0.004,0.208,0.157,0.148,0.483,0.558,0.439,0.003,4906.8,0.074
inf_102842,Parker Lee,Twitter,Fashion,Mexico,10767,1843,5.84,40,2022,1421,4,351,14,494,0.0399,-349,0.175,0,-0.05,Text,0.381,0.035,0.239,0.443,0.116,0.167,0.683,0.316,0,846.23,0
inf_102843,Jordan Patel,Twitter,Health,Philippines,1717,101,17,12,2020,2096,4,10,1,50,0.0101,12,0.426,0,0.33,Thread,0.176,0.099,0.068,0.127,0.052,0.653,0.873,0.126,0.002,1393.41,0.069
inf_102844,Jamie Brown,YouTube,Tech,France,500,81,6.17,591,2016,3614,8,8,0,605,0.0265,-5,0.253,1,-0.043,Long-form,0.016,0.01,0.235,0.349,0.065,0.341,0.316,0.683,0.001,2321.53,0
inf_102845,Blake Martinez,Instagram,Travel,Kenya,3217,275,11.7,5,2020,2034,4,110,16,226,0.0252,172,0.186,0,-0.493,Photo,0.464,0.027,0.092,0.511,0.055,0.315,0.689,0.307,0.004,240.81,0.063
inf_102846,Taylor Wilson,TikTok,Fitness,Mexico,38275,11271,3.4,753,2021,1824,2,760,39,78136,0.0227,594,0.314,0,0.295,Short,0.124,0.001,0.187,0.449,0.087,0.277,0.247,0.752,0,769.43,0.017
inf_102847,Jules Wang,Instagram,Food,Mexico,3727,1711,2.18,261,2019,2287,3,124,8,453,0.0258,19,0.101,0,-0.06,Photo,0.541,0.087,0.352,0.274,0.236,0.052,0.341,0.656,0.003,3654.66,0.044
inf_102848,Cameron Lewis,YouTube,Tech,Mexico,2284,382,5.98,80,2019,2235,6,77,2,4129,0.0248,-47,0.108,0,0.565,Shorts,0.223,0.046,0.137,0.138,0.038,0.64,0.779,0.217,0.004,735.36,0
inf_102849,Skyler Wilson,Instagram,Fitness,Mexico,28098,1505,18.67,239,2024,370,5,633,42,1938,0.0166,-612,0.191,0,0.201,Reel,0.675,0.021,0.356,0.434,0.159,0.03,0.854,0.145,0.001,1289.79,0.121
inf_102850,Parker Perez,YouTube,Entertainment,Indonesia,5211,435,11.98,341,2019,2193,4,138,12,10848,0.0203,-124,0.12,0,0.337,Long-form,0.738,0.082,0.298,0.125,0.083,0.412,0.16,0.838,0.001,646.8,0
inf_102851,Kai Kumar,Instagram,Photography,Philippines,2824,336,8.4,56,2023,1055,1,63,10,167,0.0172,91,0.113,0,0.303,Photo,0.145,0.002,0.248,0.163,0.054,0.533,0.43,0.567,0.003,1888.45,0
inf_102852,Taylor Jackson,Instagram,Finance,Germany,8114,2904,2.79,295,2017,3207,7,153,19,295,0.0227,227,0.231,0,-0.23,Reel,0.322,0.013,0.244,0.308,0.093,0.342,0.279,0.714,0.007,1219.47,0.004
inf_102853,Robin Gonzalez,Twitter,Health,Mexico,15181,1319,11.51,326,2020,2006,3,68,9,145,0.0062,7749,1,1,-0.708,Text,0.086,0.024,0.213,0.159,0.05,0.554,0.564,0.427,0.009,4043.41,0
inf_102854,Riley Davis,Instagram,Travel,Indonesia,288689,11604,24.88,57,2019,2225,5,6406,461,12473,0.02,9739,0.661,0,0.478,Story,0.231,0.026,0.299,0.148,0.047,0.48,0.056,0.933,0.01,583.88,0
inf_102855,Kendall Gonzalez,YouTube,Education,Kenya,33235,1086,30.6,9,2016,3303,4,630,27,92301,0.0192,-471,0.712,1,0.179,Long-form,0.261,0.023,0.119,0.375,0.068,0.416,0.227,0.771,0.001,1107.99,0.08
inf_102856,Rowan Brown,Instagram,Finance,France,40868,8621,4.74,46,2021,1619,1,730,44,2540,0.0263,-1852,0.312,0,-0.262,Photo,0.447,0.034,0.316,0.387,0.023,0.24,0.62,0.38,0.001,1437.47,0.079
inf_102857,Hayden Smith,Instagram,Education,France,2843,148,19.21,45,2021,1789,5,66,4,180,0.0204,87,0.325,0,-0.726,Carousel,0.38,0.01,0.193,0.283,0.129,0.384,0.32,0.68,0,1007.97,0
inf_102858,Avery Lopez,Instagram,Lifestyle,Canada,1237,82,15.09,13,2017,3139,1,39,4,145,0.0306,10,0.481,0,0.45,Reel,0.338,0.039,0.327,0.352,0.165,0.117,0.784,0.215,0.001,1231.73,0
inf_102859,Hayden Kumar,Instagram,Entertainment,Nigeria,7059,2446,2.89,259,2022,1149,5,243,18,889,0.0267,247,0.425,0,0.097,Carousel,0.512,0.005,0.146,0.259,0.236,0.353,0.443,0.556,0.001,842.19,0
inf_102860,Morgan Robinson,TikTok,Travel,Mexico,8751,1899,4.61,96,2023,981,3,194,30,24544,0.0204,199,0.275,0,0.427,Short,0.326,0.024,0.05,0.198,0.191,0.537,0.45,0.549,0,1464.69,0.019
inf_102861,Avery Taylor,Instagram,Tech,France,1137,244,4.66,431,2022,1250,4,34,6,56,0.0283,9,0.464,0,0.159,Carousel,0.26,0.084,0.411,0.255,0.184,0.067,0.484,0.516,0,2051.98,0
inf_102862,Sam Garcia,Twitter,Fashion,Japan,3341,334,10,58,2019,2435,6,33,2,104,0.0106,54,0.46,0,-0.166,Image,0.383,0.026,0.194,0.121,0.048,0.611,0.614,0.384,0.002,2084.91,0.086
inf_102863,Elliot White,YouTube,Fitness,Brazil,16759,6424,2.61,121,2017,3219,1,518,68,32594,0.0319,876,0.377,0,-0.143,Long-form,0.227,0.012,0.172,0.125,0.039,0.651,0.252,0.747,0.001,889.01,0.114
inf_102864,Kai Wang,Instagram,Lifestyle,Kenya,11372,3794,3,204,2024,525,11,257,32,822,0.0166,15,0.251,0,0.043,Carousel,0.242,0.008,0.079,0.286,0.023,0.603,0.862,0.138,0.001,3791.13,0.033
inf_102865,Taylor Martin,YouTube,Fashion,United States,19823,3555,5.58,420,2021,1582,2,268,13,20043,0.0191,636,0.25,0,0.048,Long-form,0.215,0.088,0.154,0.154,0.12,0.484,0.597,0.403,0,514.28,0
inf_102866,Rowan Lewis,YouTube,Art,Philippines,14092,1141,12.35,149,2018,2678,6,163,27,30663,0.0121,272,0.542,0,-0.307,Long-form,0.516,0.012,0.15,0.397,0.058,0.383,0.181,0.811,0.008,2461.59,0.033
inf_102867,Robin Rodriguez,TikTok,Health,United States,3276,1329,2.47,94,2024,447,6,58,3,4607,0.0159,-132,0.538,0,-0.027,Live,0.453,0,0.331,0.076,0.188,0.405,0.178,0.816,0.006,3435.13,0
